RAJ2000,DEJ2000,cst,type
231.07416611111108,-70.4517822,TRA,I
230.0520661111111,-70.4610596,TRA,I
229.02966444444442,-70.470192,TRA,I
228.00663444444442,-70.4791794,TRA,I
226.98314694444443,-70.4880219,TRA,I
225.95935805555553,-70.4967117,TRA,I
224.93498388888887,-70.505249,TRA,I
224.16644111111108,-70.5115433,TRA,O
224.09675999999996,-69.5118256,TRA,I
224.03330388888887,-68.512085,TRA,I
224.00363388888886,-68.012207,TRA,O
225.02534861111107,-68.0038147,TRA,I
226.04653361111107,-67.9952621,TRA,I
226.55712611111107,-67.9909286,TRA,O
226.4989469444444,-66.9911804,TRA,I
226.44535944444442,-65.9914017,TRA,I
226.39580694444442,-64.9916153,TRA,I
226.35353555555554,-64.0751266,TRA,O
227.37071555555553,-64.0663834,TRA,I
228.3876944444444,-64.0574875,TRA,I
229.40434499999998,-64.048439,TRA,I
230.16657888888886,-64.0415649,TRA,O
230.12085888888885,-63.0417747,TRA,I
230.0781869444444,-62.0419655,TRA,I
230.0545694444444,-61.4587479,TRA,O
231.06881555555552,-61.4494743,TRA,I
232.08292055555552,-61.4400635,TRA,I
232.58976444444443,-61.4353065,TRA,O
232.54986749999998,-60.4354935,TRA,O
233.56294194444442,-60.4258842,TRA,I
234.57572999999996,-60.4161491,TRA,I
235.58803055555552,-60.4062881,TRA,I
236.60020361111108,-60.3962975,TRA,I
237.61204638888887,-60.3861885,TRA,I
238.62338999999997,-60.3759651,TRA,I
239.63457611111107,-60.3656273,TRA,I
240.64544694444442,-60.355175,TRA,I
241.65584555555552,-60.3446159,TRA,I
242.66604444444442,-60.3339539,TRA,I
243.67589999999996,-60.3231888,TRA,I
244.68526805555553,-60.3123322,TRA,I
245.69443638888885,-60.3013763,TRA,I
246.70329138888886,-60.290329,TRA,I
247.71165888888885,-60.2791977,TRA,I
248.71979694444443,-60.2679787,TRA,I
249.03468138888886,-60.2644577,TRA,O
249.08162999999996,-61.2641945,TRA,O
250.0896269444444,-61.2528687,TRA,I
251.09725055555552,-61.2414665,TRA,I
251.53784694444442,-61.2364578,TRA,O
251.58863111111108,-62.2361641,TRA,I
251.64290388888887,-63.2358551,TRA,I
251.67632111111106,-63.8189964,TRA,O
252.68417388888886,-63.8074837,TRA,I
253.69162499999996,-63.7959061,TRA,I
254.19513749999996,-63.7900925,TRA,O
254.25656249999997,-64.7897415,TRA,I
254.28351444444442,-65.2062531,TRA,O
255.29076611111108,-65.1945724,TRA,I
255.54239249999998,-65.1916428,TRA,O
255.61108638888885,-66.191246,TRA,I
255.6854444444444,-67.1908112,TRA,I
255.72498305555553,-67.6905823,TRA,O
256.7324069444444,-67.6788254,TRA,I
257.739315,-67.6670151,TRA,I
258.2424825,-67.661087,TRA,O
258.3276555555555,-68.6605911,TRA,I
258.4207530555555,-69.6600418,TRA,I
258.47067888888887,-70.1597443,TRA,O
351.8744655555555,-67.8125839,TUC,I
351.8886855555555,-68.8125763,TUC,I
351.9042494444444,-69.8125534,TUC,I
351.9213869444444,-70.8125381,TUC,I
351.94032611111106,-71.8125229,TUC,I
351.9613844444444,-72.8125,TUC,I
351.98495861111104,-73.8124771,TUC,I
351.99783305555553,-74.3124619,TUC,O
352.95501749999994,-74.3107071,TUC,I
353.91208638888884,-74.3091431,TUC,I
354.8689274999999,-74.3077927,TUC,I
355.82585388888884,-74.306633,TUC,I
356.7827219444444,-74.3056793,TUC,I
357.7394205555555,-74.3049316,TUC,I
358.6962030555555,-74.3043823,TUC,I
359.65295861111105,-74.304039,TUC,I
0.6095638888888888,-74.3039017,TUC,I
1.566306111111111,-74.3039627,TUC,I
1.5662969444444443,-74.3039627,TUC,I
1.5662969444444443,-74.3039627,TUC,O
2.5230480555555554,-74.3042221,TUC,I
3.4796761111111105,-74.3046875,TUC,I
4.43648111111111,-74.3053589,TUC,I
5.393328055555555,-74.3062286,TUC,I
6.350088055555554,-74.3073044,TUC,I
7.3070563888888875,-74.3085785,TUC,I
8.264104444444444,-74.3100586,TUC,I
9.221096944444444,-74.3117371,TUC,I
10.178333888888888,-74.3136139,TUC,I
11.13568361111111,-74.3156967,TUC,I
12.093011944444443,-74.3179779,TUC,I
12.3324375,-74.318573,TUC,O
12.295414444444443,-75.3185272,TUC,O
13.250021944444443,-75.3210526,TUC,I
14.20464611111111,-75.3237686,TUC,I
15.159581944444442,-75.326683,TUC,I
16.114702499999996,-75.3297958,TUC,I
17.0698725,-75.3330994,TUC,I
18.025390555555553,-75.3366013,TUC,I
18.981128888888886,-75.3402939,TUC,I
19.936953055555552,-75.3441772,TUC,I
20.654050555555553,-75.3472214,TUC,O
20.717258888888885,-74.3473587,TUC,I
20.77305611111111,-73.3474731,TUC,I
20.822699999999998,-72.3475876,TUC,I
20.8671825,-71.3476868,TUC,I
20.90728944444444,-70.3477707,TUC,I
20.943658611111108,-69.347847,TUC,I
20.976811388888887,-68.3479156,TUC,I
21.00716861111111,-67.3479843,TUC,I
21.03508944444444,-66.3480453,TUC,I
21.060871388888888,-65.3480988,TUC,I
21.084763611111107,-64.3481522,TUC,I
21.10697861111111,-63.3481979,TUC,I
21.127701111111108,-62.3482437,TUC,I
21.14708861111111,-61.3482819,TUC,I
21.165274444444442,-60.3483276,TUC,I
21.182378888888888,-59.348362,TUC,I
21.198503888888887,-58.3483963,TUC,I
21.206228888888887,-57.8484154,TUC,O
20.22457055555555,-57.8442802,TUC,I
19.24287611111111,-57.8403358,TUC,I
18.261280555555555,-57.8365936,TUC,I
17.279928055555555,-57.833046,TUC,I
16.298521388888886,-57.8297005,TUC,I
15.317200555555553,-57.8265533,TUC,I
14.336107499999999,-57.8236084,TUC,I
13.354942499999998,-57.8208656,TUC,I
12.373848055555554,-57.8183289,TUC,I
11.392964999999998,-57.8159943,TUC,I
10.411993611111109,-57.8138618,TUC,I
9.43107611111111,-57.8119354,TUC,I
8.45035361111111,-57.810215,TUC,I
7.469527499999999,-57.8087006,TUC,I
6.488737499999999,-57.8073959,TUC,I
5.5081275,-57.8062935,TUC,I
4.527396111111111,-57.8054008,TUC,I
3.546685555555555,-57.8047142,TUC,I
2.5661386111111106,-57.8042374,TUC,I
1.5854536111111108,-57.8039665,TUC,I
1.5854624999999998,-57.8039665,TUC,I
0.604783611111111,-57.8039055,TUC,I
359.62423361111104,-57.8040504,TUC,I
358.6435605555555,-57.8044014,TUC,I
357.6628588888888,-57.8049622,TUC,I
356.68227138888886,-57.8057327,TUC,I
355.7015130555555,-57.8067093,TUC,I
354.7207544444444,-57.8078918,TUC,I
353.74010999999996,-57.8092804,TUC,I
352.75926611111106,-57.8108788,TUC,I
351.7783936111111,-57.8126793,TUC,O
351.7717261111111,-56.8126869,TUC,I
351.7685219444444,-56.3126869,TUC,O
350.7866761111111,-56.3146973,TUC,I
349.8046019444444,-56.3169136,TUC,I
348.8224980555555,-56.3193321,TUC,I
347.84048111111105,-56.3219566,TUC,I
346.8582344444444,-56.3247833,TUC,I
345.87590249999994,-56.3278122,TUC,I
344.8936844444444,-56.3310394,TUC,I
343.91117999999994,-56.3344688,TUC,I
342.92861999999997,-56.3381004,TUC,I
341.94611555555554,-56.3419266,TUC,I
340.9633544444444,-56.3459511,TUC,I
339.9804780555555,-56.3501701,TUC,I
338.9976886111111,-56.3545876,TUC,I
338.01458388888886,-56.3591957,TUC,I
337.0313925,-56.3639984,TUC,I
336.04820249999995,-56.368988,TUC,I
335.0647544444444,-56.3741684,TUC,I
334.08116388888885,-56.3795395,TUC,I
333.0975719444444,-56.3850937,TUC,I
332.11369499999995,-56.3908348,TUC,O
332.13357888888885,-57.3907738,TUC,I
332.1545505555555,-58.3907127,TUC,I
332.1767519444444,-59.3906479,TUC,I
332.20032749999996,-60.3905792,TUC,I
332.22536111111106,-61.3904991,TUC,I
332.25208361111106,-62.390419,TUC,I
332.28063611111105,-63.3903389,TUC,I
332.3112494444444,-64.3902512,TUC,I
332.34417888888885,-65.390152,TUC,I
332.3797125,-66.3900452,TUC,I
332.39856749999996,-66.8899918,TUC,O
333.3733755555555,-66.8843002,TUC,I
334.34783999999996,-66.8787994,TUC,I
335.32224611111104,-66.8734741,TUC,I
336.2964255555555,-66.8683472,TUC,I
337.2703169444444,-66.8634033,TUC,I
338.2441230555555,-66.8586426,TUC,I
339.2177580555555,-66.8540802,TUC,I
340.1910494444444,-66.8497086,TUC,I
341.16434111111107,-66.8455276,TUC,I
342.13748999999996,-66.8415451,TUC,I
343.1103511111111,-66.8377533,TUC,I
344.0832136111111,-66.8341599,TUC,I
345.05590499999994,-66.8307648,TUC,I
346.0283369444444,-66.8275681,TUC,I
347.0008561111111,-66.8245697,TUC,I
347.97320388888886,-66.8217697,TUC,I
348.94529388888884,-66.8191757,TUC,I
349.9174694444444,-66.8167801,TUC,I
350.8895294444444,-66.8145828,TUC,I
351.8613913888888,-66.8125992,TUC,O
153.38779499999998,41.3828621,UMA,I
152.39727888888888,41.3885498,UMA,I
151.40682138888886,41.3944206,UMA,I
150.4161361111111,41.4004745,UMA,I
149.4253486111111,41.4067078,UMA,I
148.43461944444442,41.4131241,UMA,I
147.44364749999997,41.4197159,UMA,I
146.45257499999997,41.4264832,UMA,I
145.70923805555555,41.431675,UMA,O
144.71813694444444,41.4387436,UMA,I
143.72677805555554,41.4459839,UMA,I
142.73530499999998,41.453392,UMA,I
141.74387388888886,41.4609642,UMA,I
140.75217305555555,41.4687004,UMA,I
139.76034138888886,41.4765968,UMA,I
139.51249055555553,41.4785957,UMA,O
139.5271261111111,42.4785347,UMA,I
139.5422175,43.4784737,UMA,I
139.5578236111111,44.4784126,UMA,I
139.57397388888887,45.478344,UMA,I
139.5907111111111,46.4782791,UMA,O
138.60029694444444,46.4863625,UMA,I
137.60972555555554,46.4945984,UMA,I
136.61913888888887,46.5029907,UMA,I
135.6282811111111,46.5115318,UMA,I
134.63725055555554,46.5202217,UMA,I
133.64622138888888,46.5290565,UMA,I
132.6548761111111,46.5380363,UMA,I
131.66337444444443,46.5471573,UMA,I
130.67185944444444,46.5564117,UMA,I
129.68002805555554,46.5658035,UMA,I
128.68801055555554,46.575325,UMA,I
128.44010388888887,46.5777283,UMA,O
128.4610036111111,47.5776253,UMA,I
128.4827325,48.5775185,UMA,I
128.50533444444443,49.5774117,UMA,I
128.52888138888886,50.5772972,UMA,I
128.5534425,51.5771751,UMA,I
128.5791211111111,52.5770531,UMA,I
128.6059861111111,53.5769234,UMA,I
128.63416638888887,54.576786,UMA,I
128.66374944444442,55.5766411,UMA,I
128.69489249999998,56.5764923,UMA,I
128.72772138888888,57.5763321,UMA,I
128.76241194444444,58.5761642,UMA,I
128.7991336111111,59.5759888,UMA,O
127.81175111111109,59.5856247,UMA,I
126.82409694444443,59.5953903,UMA,I
125.83630055555554,59.6052742,UMA,I
124.84807499999998,59.615284,UMA,I
123.85954805555554,59.6254082,UMA,I
122.8708936111111,59.6356468,UMA,I
122.12910138888887,59.6433983,UMA,O
122.17144499999998,60.643177,UMA,I
122.21649138888887,61.6429367,UMA,I
122.26454249999999,62.6426849,UMA,I
122.31595499999999,63.6424179,UMA,I
122.37111611111109,64.642128,UMA,I
122.43049638888887,65.6418152,UMA,I
122.4946411111111,66.6414795,UMA,I
122.56417805555554,67.6411133,UMA,I
122.63987999999999,68.6407166,UMA,I
122.7226636111111,69.6402817,UMA,I
122.8136011111111,70.6398087,UMA,I
122.91405138888888,71.6392822,UMA,I
123.02563194444443,72.6386948,UMA,I
123.08622888888887,73.1383743,UMA,O
124.06436861111109,73.1281662,UMA,I
125.04209555555553,73.1180649,UMA,I
126.01926305555554,73.108078,UMA,I
126.99577361111109,73.0982132,UMA,I
127.97186861111109,73.0884705,UMA,I
128.94743388888887,73.0788498,UMA,I
129.9223275,73.0693588,UMA,I
130.8968775,73.0600052,UMA,I
131.87089944444443,73.0507736,UMA,I
132.84428999999997,73.041687,UMA,I
133.8173386111111,73.0327301,UMA,I
134.78991444444443,73.0239182,UMA,I
135.76187555555555,73.0152512,UMA,I
136.73350805555555,73.0067291,UMA,I
137.70469638888886,72.9983521,UMA,I
138.6752986111111,72.9901276,UMA,I
139.64560055555555,72.9820557,UMA,I
140.6154736111111,72.9741364,UMA,O
141.58478694444443,72.9663773,UMA,I
142.55383055555555,72.9587784,UMA,I
143.52248694444444,72.9513321,UMA,I
144.49058555555553,72.9440613,UMA,I
145.45846944444443,72.9369507,UMA,I
146.42596638888887,72.9300079,UMA,I
147.39296388888886,72.923233,UMA,I
148.35974694444442,72.916626,UMA,I
149.32618638888886,72.9101944,UMA,I
150.2921536111111,72.9039383,UMA,I
151.25793444444443,72.8978653,UMA,I
152.22340055555554,72.8919601,UMA,I
153.18842388888888,72.8862381,UMA,I
154.15328999999997,72.8806992,UMA,I
155.11785444444442,72.8753433,UMA,I
156.08201999999997,72.8701706,UMA,I
157.04605638888887,72.865181,UMA,I
158.00983499999998,72.8603821,UMA,I
158.97322638888886,72.8557739,UMA,I
159.93651888888886,72.8513489,UMA,I
160.89959555555552,72.8471146,UMA,I
161.86230138888888,72.8430786,UMA,I
162.82496388888887,72.8392334,UMA,I
163.78742694444443,72.8355789,UMA,I
164.74954638888886,72.8321228,UMA,I
165.71165111111108,72.8288651,UMA,I
166.6735694444444,72.825798,UMA,I
167.63520305555554,72.8229294,UMA,I
168.59685,72.8202667,UMA,I
169.5583394444444,72.8177948,UMA,I
170.51957111111108,72.8155289,UMA,I
171.48084611111108,72.8134613,UMA,I
171.96136944444441,72.8125,UMA,O
171.94031249999998,71.8125229,UMA,I
171.92137194444442,70.8125381,UMA,I
171.90424944444442,69.8125534,UMA,I
171.88868555555553,68.8125763,UMA,I
171.87445194444442,67.8125839,UMA,I
171.86139138888888,66.8125992,UMA,I
171.84934638888888,65.8126068,UMA,O
172.8225661111111,65.8108215,UMA,I
173.7957286111111,65.8092346,UMA,I
174.76869138888887,65.8078537,UMA,I
175.74175361111108,65.8066788,UMA,I
176.7147736111111,65.8057175,UMA,I
177.68760749999998,65.8049545,UMA,I
178.66056888888886,65.8043976,UMA,I
179.6335169444444,65.8040466,UMA,I
180.60632249999998,65.8039017,UMA,I
181.57925555555553,65.8039627,UMA,O
181.58022888888885,64.8039627,UMA,I
181.58114388888887,63.8039589,UMA,I
181.58155944444442,63.3039627,UMA,O
182.55738305555553,63.3042297,UMA,I
183.5330775,63.3047066,UMA,I
184.50892944444442,63.3053894,UMA,I
185.48479499999996,63.3062782,UMA,I
186.46056138888886,63.307373,UMA,I
187.43651388888887,63.3086739,UMA,I
188.4125086111111,63.3101807,UMA,I
189.38840388888886,63.3118935,UMA,I
190.36451388888887,63.3138084,UMA,I
191.3406944444444,63.3159294,UMA,I
192.31680444444441,63.3182526,UMA,I
193.29312749999997,63.3207817,UMA,I
194.26955249999997,63.3235092,UMA,I
195.24590555555554,63.3264389,UMA,I
196.222515,63.3295708,UMA,I
197.19922499999998,63.332901,UMA,I
198.17590638888888,63.3364296,UMA,I
199.15284611111107,63.3401566,UMA,I
200.1299144444444,63.3440819,UMA,I
201.10698138888887,63.3481979,UMA,I
202.08432138888887,63.3525124,UMA,I
203.06180555555554,63.3570175,UMA,I
203.55053861111108,63.3593445,UMA,O
203.57364138888886,62.3593979,UMA,O
204.5522969444444,62.3641968,UMA,I
205.53096749999997,62.3691826,UMA,I
206.50993805555552,62.3743591,UMA,I
207.4890811111111,62.3797226,UMA,I
208.46825111111107,62.385273,UMA,I
209.44775111111107,62.3910065,UMA,I
210.42745055555554,62.3969231,UMA,I
211.40716499999996,62.4030151,UMA,I
212.3872380555555,62.4092903,UMA,I
213.36751055555553,62.4157448,UMA,I
214.34785361111108,62.4223709,UMA,I
215.32854138888885,62.4291687,UMA,I
216.30945749999998,62.436142,UMA,I
217.04525388888885,62.4414825,UMA,O
217.07835611111108,61.4416008,UMA,I
217.10938499999997,60.4417229,UMA,I
217.13856749999997,59.4418259,UMA,I
217.1660761111111,58.441925,UMA,I
217.19206805555552,57.4420204,UMA,I
217.21667249999996,56.442112,UMA,I
217.24001861111108,55.4421959,UMA,I
217.25124888888885,54.9422379,UMA,O
216.26528249999998,54.9351044,UMA,I
215.2795036111111,54.9281387,UMA,I
214.29402305555553,54.9213486,UMA,I
213.30854388888886,54.9147339,UMA,I
212.32323611111107,54.9082909,UMA,I
211.58439138888886,54.9035759,UMA,O
211.60303055555553,53.9036369,UMA,I
211.6207844444444,52.9036942,UMA,I
211.6377494444444,51.9037476,UMA,I
211.6539719444444,50.9037971,UMA,I
211.66950749999998,49.9038467,UMA,I
211.68441305555552,48.9038925,UMA,I
211.6987319444444,47.9039383,UMA,O
210.71050638888886,47.897789,UMA,I
209.72223749999998,47.8918228,UMA,I
208.73406888888886,47.8860397,UMA,I
207.74617194444443,47.8804398,UMA,I
206.75823138888887,47.8750267,UMA,I
205.77037805555554,47.8698044,UMA,I
204.7827811111111,47.8647728,UMA,I
203.79511361111108,47.8599281,UMA,O
203.78422805555553,48.8599052,UMA,I
203.77289694444443,49.8598785,UMA,I
203.76109638888886,50.859848,UMA,I
203.74876499999996,51.8598213,UMA,I
203.74239888888886,52.3598061,UMA,O
202.75697694444443,52.3551674,UMA,I
201.77181305555553,52.3507195,UMA,I
200.78659055555553,52.3464699,UMA,I
199.80145499999998,52.3424149,UMA,I
198.8165611111111,52.3385582,UMA,I
197.83158305555554,52.3348999,UMA,I
196.84669055555554,52.3314438,UMA,I
195.86202611111108,52.328186,UMA,I
194.8772761111111,52.3251305,UMA,I
193.89259805555554,52.3222771,UMA,I
192.90811944444442,52.3196259,UMA,I
191.9235569444444,52.3171806,UMA,I
190.93903499999996,52.3149376,UMA,I
189.95471555555554,52.3129044,UMA,I
188.97027888888886,52.3110733,UMA,I
187.9858875,52.3094521,UMA,I
187.0016819444444,52.308033,UMA,I
186.0173461111111,52.3068275,UMA,I
185.03303999999997,52.3058243,UMA,I
184.04889138888888,52.3050346,UMA,I
183.06462749999997,52.3044472,UMA,I
182.81852249999997,52.3043365,UMA,O
182.81965194444442,51.3043327,UMA,I
182.82073944444443,50.3043365,UMA,I
182.8217836111111,49.3043365,UMA,I
182.82278555555553,48.3043365,UMA,I
182.82375749999997,47.3043365,UMA,I
182.82468749999998,46.3043365,UMA,I
182.82557555555553,45.3043365,UMA,I
182.8264336111111,44.3043365,UMA,O
181.8384644444444,44.3040123,UMA,I
181.5914161111111,44.3039627,UMA,O
181.5917294444444,43.3039627,UMA,I
181.5920444444444,42.3039627,UMA,I
181.5923594444444,41.3039627,UMA,I
181.59265944444442,40.3039627,UMA,I
181.59294611111108,39.3039627,UMA,I
181.59321749999998,38.3039627,UMA,I
181.59348888888886,37.3039627,UMA,I
181.59376194444442,36.3039627,UMA,I
181.5940186111111,35.3039627,UMA,I
181.59426138888887,34.3039627,UMA,I
181.5945061111111,33.3039627,UMA,O
181.59474888888886,32.3039627,UMA,I
181.59499194444442,31.3039627,UMA,I
181.59521999999998,30.3039627,UMA,I
181.59544944444443,29.3039646,UMA,I
181.59566388888888,28.3039627,UMA,O
180.60223055555554,28.3038998,UMA,I
179.60894111111108,28.3040466,UMA,O
178.61549388888886,28.3044052,UMA,I
177.62206055555552,28.3049736,UMA,I
176.6287711111111,28.3057518,UMA,I
175.63530888888886,28.3067417,UMA,I
174.6418469444444,28.3079395,UMA,I
173.64851388888886,28.3093472,UMA,I
172.65503861111108,28.3109646,UMA,I
171.6615344444444,28.3127899,UMA,I
170.66815805555552,28.3148251,UMA,I
169.67461055555555,28.3170643,UMA,I
168.68104944444443,28.3195133,UMA,I
167.68760249999997,28.3221664,UMA,I
166.69399805555554,28.3250256,UMA,O
166.69787388888886,29.3250198,UMA,I
166.7018369444444,30.3250122,UMA,I
166.70587055555552,31.3250084,UMA,I
166.71000444444442,32.3250008,UMA,I
166.71422555555554,33.3249931,UMA,O
165.7219786111111,33.3280525,UMA,I
164.7298486111111,33.3313141,UMA,I
163.73753111111108,33.3347778,UMA,I
163.4894086111111,33.3356781,UMA,O
163.49468694444442,34.3356667,UMA,I
163.50009444444441,35.335659,UMA,I
163.5056444444444,36.3356476,UMA,I
163.5113236111111,37.3356361,UMA,I
163.51717499999998,38.3356285,UMA,I
163.52316888888888,39.3356133,UMA,O
162.53282555555555,39.3393211,UMA,I
161.54228249999997,39.3432312,UMA,I
160.5516811111111,39.3473358,UMA,I
159.56116638888886,39.3516388,UMA,I
158.57045111111108,39.3561401,UMA,I
157.57966499999998,39.3608322,UMA,I
156.58896444444443,39.3657188,UMA,I
155.59804944444443,39.3707962,UMA,I
154.60706249999998,39.3760643,UMA,I
154.3594125,39.3774109,UMA,O
154.36868249999998,40.377388,UMA,I
154.37822388888887,41.3773613,UMA,O
203.2033261111111,76.359093,UMI,I
202.24977444444443,76.354553,UMI,I
201.29652444444443,76.350205,UMI,I
200.34367499999996,76.346046,UMI,I
199.3909694444444,76.342079,UMI,I
198.43850555555554,76.338303,UMI,I
197.48642861111108,76.334717,UMI,I
196.5344236111111,76.331322,UMI,I
195.82061249999998,76.328911,UMI,I
195.87587388888886,75.328995,UMI,I
195.92422499999998,74.329079,UMI,I
195.9669119444444,73.329147,UMI,I
196.0048919444444,72.329216,UMI,I
196.03893749999997,71.329269,UMI,I
196.06963638888885,70.329315,UMI,I
196.0974736111111,69.329361,UMI,I
197.06645999999998,69.332665,UMI,I
198.03544499999998,69.336166,UMI,I
199.00473138888887,69.339867,UMI,I
199.97417388888886,69.343758,UMI,I
200.94365999999997,69.347847,UMI,I
201.91346111111108,69.352127,UMI,I
202.88344805555553,69.356598,UMI,I
203.8535069444444,69.36126,UMI,I
204.8239094444444,69.366112,UMI,I
205.79452499999996,69.371155,UMI,I
206.76521249999996,69.376381,UMI,I
207.73628694444443,69.38179,UMI,I
208.7075894444444,69.387383,UMI,I
209.67899249999996,69.393158,UMI,I
210.6508111111111,69.399117,UMI,I
210.69883361111107,68.399269,UMI,I
210.74280749999997,67.399406,UMI,I
210.78323388888887,66.399536,UMI,I
210.82055555555553,65.399651,UMI,I
211.79766611111108,65.405815,UMI,I
212.77484861111108,65.412163,UMI,I
213.75243138888885,65.418686,UMI,I
214.73022888888886,65.425377,UMI,I
215.7081419444444,65.432243,UMI,I
216.68646749999996,65.439285,UMI,I
217.66502388888887,65.446487,UMI,I
218.64370805555552,65.453857,UMI,I
219.62282249999998,65.461395,UMI,I
220.60220694444442,65.469093,UMI,I
221.5817219444444,65.476944,UMI,I
222.56167944444442,65.484962,UMI,I
223.54192194444443,65.493126,UMI,I
224.52233861111108,65.50145,UMI,I
225.5031961111111,65.509918,UMI,I
226.48436999999998,65.518539,UMI,I
227.46571499999996,65.527306,UMI,I
228.44754749999996,65.536217,UMI,I
229.4297069444444,65.545265,UMI,I
230.41204055555554,65.554443,UMI,I
231.39487194444442,65.563766,UMI,I
232.37804861111107,65.573219,UMI,I
233.36141111111107,65.582802,UMI,I
234.34531638888885,65.592514,UMI,I
235.32956555555552,65.602348,UMI,I
235.26831138888886,66.602035,UMI,I
235.20192138888885,67.6017,UMI,I
235.12963805555552,68.601341,UMI,I
235.05062999999996,69.600944,UMI,I
236.03158944444442,69.610863,UMI,I
237.01314888888885,69.620903,UMI,I
237.99516749999998,69.631058,UMI,I
238.97749944444442,69.641319,UMI,I
239.96044638888887,69.651695,UMI,I
240.9438794444444,69.662186,UMI,I
241.92761388888886,69.672768,UMI,I
242.91197861111107,69.683456,UMI,I
243.89685611111108,69.694244,UMI,I
244.88207861111107,69.705124,UMI,I
245.86795805555553,69.716103,UMI,I
246.85432499999996,69.727158,UMI,I
247.84106249999996,69.738304,UMI,I
247.74192749999997,70.737747,UMI,I
247.6323794444444,71.737122,UMI,I
247.51058555555554,72.736435,UMI,I
247.37431499999997,73.735657,UMI,I
247.22070749999997,74.734787,UMI,I
248.20321055555553,74.745964,UMI,I
249.18643055555552,74.757217,UMI,I
250.1701636111111,74.768555,UMI,I
251.1547844444444,74.779961,UMI,I
252.14009249999998,74.791435,UMI,I
253.12600194444443,74.802978,UMI,I
254.1127394444444,74.814583,UMI,I
255.10024944444442,74.826256,UMI,I
256.08830388888884,74.837975,UMI,I
257.07724499999995,74.849754,UMI,I
258.06698861111107,74.86158,UMI,I
259.0572736111111,74.873451,UMI,I
260.04847499999994,74.885368,UMI,I
261.0404488888889,74.897324,UMI,I
261.5366369444444,74.903313,UMI,I
261.3464355555555,75.902168,UMI,I
261.12788249999994,76.900848,UMI,I
260.87390861111106,77.899315,UMI,I
260.5750186111111,78.897514,UMI,I
260.2179044444444,79.895348,UMI,I
261.20593055555554,79.90731,UMI,I
262.1949569444444,79.919304,UMI,I
263.1853005555555,79.931335,UMI,I
264.1767886111111,79.94339,UMI,I
265.1693055555555,79.955467,UMI,I
266.1631394444444,79.967567,UMI,I
267.15814638888884,79.979683,UMI,I
267.65602055555553,79.985748,UMI,I
267.2103030555555,80.98304,UMI,I
266.65480638888886,81.97966,UMI,I
265.94289749999996,82.975326,UMI,I
264.9974161111111,83.969566,UMI,I
263.68074444444443,84.961533,UMI,I
261.72223055555554,85.94957,UMI,I
262.69652388888886,85.961578,UMI,I
263.67353388888887,85.973618,UMI,I
264.65351999999996,85.985687,UMI,I
265.636425,85.99778,UMI,I
266.62207638888884,86.009888,UMI,I
267.61081638888885,86.022011,UMI,I
268.60259111111105,86.034149,UMI,I
269.5972244444444,86.046288,UMI,I
270.59503499999994,86.058441,UMI,I
271.59590694444444,86.070587,UMI,I
272.599725,86.082733,UMI,I
273.60683388888884,86.094871,UMI,I
274.6171469444444,86.107002,UMI,I
275.63043611111107,86.11911,UMI,I
276.64709999999997,86.13121,UMI,I
277.6669980555555,86.143288,UMI,I
278.6900144444444,86.155334,UMI,I
279.7164344444444,86.167351,UMI,I
280.74617388888885,86.179337,UMI,I
281.77906055555553,86.191284,UMI,I
282.81546611111105,86.203186,UMI,I
283.85524805555553,86.21505,UMI,I
284.8982625,86.226852,UMI,I
285.9447961111111,86.238609,UMI,I
286.9947630555555,86.250313,UMI,I
288.04801944444444,86.26194,UMI,I
289.1048519444444,86.273514,UMI,I
290.1651480555555,86.285011,UMI,I
291.22873361111107,86.296432,UMI,I
292.2959519444444,86.307777,UMI,I
293.36666111111106,86.319038,UMI,I
294.4406894444444,86.330215,UMI,I
295.5183794444444,86.341301,UMI,I
296.59955999999994,86.352287,UMI,I
297.68402999999995,86.363174,UMI,I
298.77219138888887,86.373955,UMI,I
299.86384361111107,86.384636,UMI,I
300.95881499999996,86.395195,UMI,I
302.0573894444444,86.40564,UMI,I
303.15945611111107,86.415962,UMI,I
304.2648405555555,86.426163,UMI,I
305.37380249999995,86.436234,UMI,I
306.48619638888886,86.446167,UMI,I
307.6017944444444,86.455963,UMI,I
308.72096999999997,86.465622,UMI,I
308.3313555555555,86.63063,UMI,I
309.4588275,86.64019,UMI,I
310.5897044444444,86.649597,UMI,I
311.7242430555555,86.658859,UMI,I
312.8623005555555,86.667961,UMI,I
314.00364888888885,86.676895,UMI,I
315.1485736111111,86.685669,UMI,I
316.2968730555555,86.694275,UMI,I
317.4483494444444,86.702698,UMI,I
318.60331499999995,86.710953,UMI,I
319.76154305555553,86.719017,UMI,I
320.92280388888884,86.726906,UMI,I
322.0873830555555,86.734596,UMI,I
323.2550519444444,86.742096,UMI,I
324.42558305555553,86.749405,UMI,I
325.5992894444444,86.756508,UMI,I
326.77588499999996,86.763405,UMI,I
327.95516999999995,86.770104,UMI,I
329.13740111111105,86.776588,UMI,I
330.3223230555555,86.782852,UMI,I
331.5097336111111,86.78891,UMI,I
332.69983361111105,86.794739,UMI,I
333.8924219444444,86.800354,UMI,I
335.0871855555555,86.80574,UMI,I
336.28443749999997,86.81089,UMI,I
337.4838930555555,86.815819,UMI,I
338.68529249999995,86.820511,UMI,I
339.8888969444444,86.824966,UMI,I
